"date","ws","wd","nox","no2","o3","pm10","so2","co","pm25"
1999-08-04 17:00:00,6.12,120,230,84,7,56,29.58,2.8425,26
1999-08-04 18:00:00,4.8,110,258,73,4,43,31.2925,2.92,25
1999-08-04 19:00:00,4.44,110,180,64,6,38,17.0775,2.175,23
1999-08-04 20:00:00,3.6,100,121,44,8,35,7.985,1.0375,23
1999-08-04 21:00:00,3.48,170,201,51,5,45,8.94,1.7775,28
1999-08-04 22:00:00,3.12,130,197,49,0,49,3.4725,1.88,35
1999-08-04 23:00:00,3.48,60,115,47,1,30,0.5825,0.8425,23
1999-08-05 00:00:00,2.52,70,59,36,6,21,0.4525,0.445,19
1999-08-05 01:00:00,2.16,130,65,30,10,24,0.3733333,0.3966667,18
1999-08-05 02:00:00,2.52,170,109,40,8,28,1.723333,0.79,22
1999-08-05 03:00:00,2.4,130,61,32,10,24,0.6275,0.25,19
1999-08-05 04:00:00,2.04,150,112,40,7,27,1.275,0.495,18
1999-08-05 06:00:00,5.04,230,320,59,2,56,5.975,2.845,33
1999-08-05 07:00:00,4.8,230,381,63,3,71,7.7425,3.4375,39
1999-08-05 08:00:00,5.52,240,344,68,4,70,7.765,2.77,37
1999-08-05 09:00:00,5.28,250,281,68,5,60,7.16,2.2025,30
1999-08-05 10:00:00,6,260,403,79,6,71,8.5625,2.8425,31
1999-08-05 11:00:00,6.6,240,423,95,5,79,9.4025,3.165,38
1999-08-05 12:00:00,6.36,240,459,63,5,64,9.6225,3.71,28
1999-08-05 13:00:00,6.84,240,390,68,7,61,8.585,2.8925,28
1999-08-05 14:00:00,7.08,210,346,55,7,63,8.3,2.82,28
1999-08-05 15:00:00,7.44,250,331,81,8,55,8.4325,3.0425,26
1999-08-05 16:00:00,7.68,220,411,67,6,53,10.2425,4.7725,22
1999-08-05 17:00:00,7.2,210,335,62,5,45,7.895,4.0075,18
1999-08-05 18:00:00,6.84,220,378,47,4,40,9.835,4.8475,21
1999-08-05 19:00:00,6,210,416,45,3,41,11.15,5.3175,22
1999-08-05 20:00:00,5.28,210,281,31,2,39,7.98,3.81,21
1999-08-05 21:00:00,4.08,220,265,36,2,36,6.6,2.595,19
1999-08-05 22:00:00,3.36,230,261,46,1,36,6.4075,2.545,18
1999-08-05 23:00:00,2.52,180,262,38,1,33,6.4275,2.4725,18
1999-08-06 00:00:00,1.68,150,194,37,1,28,1.95,1.36,14
1999-08-06 01:00:00,0.96,300,178,40,1,25,1.313333,1.123333,12
1999-08-06 02:00:00,1.2,0,174,31,2,20,1.743333,0.8566667,12
1999-08-06 03:00:00,1.68,0,162,38,1,22,0.985,0.6425,13
1999-08-06 04:00:00,1.92,0,137,41,1,21,0.665,0.6925,13
1999-08-06 06:00:00,2.88,120,238,58,3,39,3.305,1.6075,23
1999-08-06 07:00:00,4.2,100,220,57,4,86,3.0875,1.6325,26
1999-08-06 08:00:00,4.8,120,168,60,6,56,1.95,0.965,23
1999-08-06 09:00:00,5.4,120,145,42,10,57,1.435,0.915,22
1999-08-06 10:00:00,6,140,167,72,13,58,1.3525,1.2125,22
1999-08-06 11:00:00,6.48,150,186,51,14,71,2.465,1.385,23
1999-08-06 12:00:00,5.52,150,166,53,16,60,3.0675,1.88,22
1999-08-06 13:00:00,4.44,150,183,67,18,50,2.1025,1.6575,20
1999-08-06 14:00:00,5.28,150,227,57,13,62,5.7675,2.475,29
1999-08-06 15:00:00,5.52,140,226,68,11,52,11.1875,2.1,27
1999-08-06 16:00:00,5.4,120,159,65,17,46,13.3775,1.68,20
1999-08-06 17:00:00,7.08,90,184,65,12,45,11.8325,2.67,23
1999-08-06 18:00:00,8.04,90,181,55,7,37,6.71,2.225,18
1999-08-06 19:00:00,6.6,100,157,38,8,33,3.3475,1.955,16
1999-08-06 20:00:00,5.16,100,148,49,5,26,1.95,1.4575,14
1999-08-06 21:00:00,5.16,90,163,41,4,28,2.83,1.4325,13
1999-08-06 22:00:00,4.2,100,288,44,1,46,6.7925,2.5725,23
1999-08-06 23:00:00,5.04,110,302,31,1,51,5.1,3.3375,30
1999-08-07 00:00:00,3.6,110,251,47,1,37,4.515,2.2025,23
1999-08-07 01:00:00,2.88,100,189,53,2,30,2.84,1.613333,21
1999-08-07 02:00:00,1.92,100,56,26,13,19,1.076667,0.2633333,16
1999-08-07 03:00:00,2.4,100,42,26,16,11,0.3425,0.175,10
1999-08-07 04:00:00,1.2,100,68,31,10,15,0.3875,0.175,12
1999-08-07 05:00:00,1.08,260,95,38,5,20,0.7675,0.395,15
1999-08-07 06:00:00,1.92,290,73,37,11,20,0.2775,0.325,17
1999-08-07 07:00:00,1.56,330,116,44,5,25,1.15,0.64,20
1999-08-07 08:00:00,1.8,330,134,45,5,32,1.6825,1.1125,24
1999-08-07 09:00:00,1.68,310,134,53,6,35,1.9775,1.235,24
1999-08-07 10:00:00,2.04,270,145,41,4,36,2.79,1.4075,24
1999-08-07 11:00:00,2.88,300,181,52,3,40,3.1525,1.98,26
1999-08-07 12:00:00,3.36,300,94,42,12,26,2.195,1.1125,17
1999-08-07 13:00:00,2.4,300,70,35,21,23,1.96,0.715,16
1999-08-07 14:00:00,2.4,330,97,48,17,27,2.025,0.94,19
1999-08-07 15:00:00,2.4,290,71,40,27,22,1.5125,0.5925,16
1999-08-07 16:00:00,2.28,30,90,44,21,24,1.4675,0.84,16
1999-08-07 17:00:00,3,30,70,41,21,21,1.1075,0.715,16
1999-08-07 18:00:00,3.6,30,66,41,18,22,0.8525,0.64,18
1999-08-07 19:00:00,3.24,20,73,44,12,24,0.8725,0.665,19
1999-08-07 20:00:00,3.6,30,54,35,14,24,0.555,0.5175,20
1999-08-07 21:00:00,2.04,40,69,39,11,25,0.725,0.64,20
1999-08-07 22:00:00,1.56,40,95,41,4,29,1.53,1.04,23
1999-08-07 23:00:00,2.4,40,86,41,3,23,1.2775,0.915,17
1999-08-08 00:00:00,2.64,20,61,31,7,23,0.23,0.5925,15
1999-08-08 01:00:00,2.76,40,78,30,11,26,0.7033333,0.7233334,17
1999-08-08 02:00:00,3.24,70,79,32,11,24,0.96,0.6266667,14
1999-08-08 03:00:00,3.72,80,58,21,14,28,0.825,0.5475,19
1999-08-08 04:00:00,3.48,60,90,33,10,29,1.3525,0.7425,23
1999-08-08 06:00:00,3.96,70,71,25,6,20,2.3925,0.3975,12
1999-08-08 07:00:00,3.72,70,53,22,8,21,1.76,0.175,11
1999-08-08 08:00:00,3.36,70,43,22,10,20,0.89,0.1,12
1999-08-08 09:00:00,3.96,60,48,26,12,21,0.4,0.275,15
1999-08-08 10:00:00,3.24,50,79,36,10,27,0.6125,0.615,21
1999-08-08 11:00:00,6.24,30,87,38,8,28,1.2725,0.815,20
1999-08-08 12:00:00,6.36,170,123,34,6,26,2.0125,1.4575,19
1999-08-08 13:00:00,5.04,230,176,40,9,28,3.96,2.15,18
1999-08-08 14:00:00,5.04,260,182,58,12,29,4.15,2.2,18
1999-08-08 15:00:00,3.84,270,190,48,10,31,4.785,2.795,20
1999-08-08 16:00:00,5.04,280,236,55,7,27,5.525,3.065,15
1999-08-08 17:00:00,5.28,250,296,56,5,33,7.875,5.1425,21
1999-08-08 18:00:00,4.56,230,231,38,4,29,5.5875,2.895,17
1999-08-08 19:00:00,4.2,200,238,58,3,31,5.2075,2.8675,19
1999-08-08 20:00:00,4.56,210,238,63,3,30,4.9525,2.7975,19
1999-08-08 21:00:00,4.56,200,207,49,5,29,4.6125,2.3975,15
1999-08-08 22:00:00,4.08,190,228,55,4,31,5.1225,2.5475,18
1999-08-08 23:00:00,3.12,210,195,50,4,28,4.5325,1.9525,15
1999-08-09 00:00:00,3.84,190,104,32,8,20,1.4725,0.7925,12
1999-08-09 01:00:00,3.6,200,96,34,9,18,1.063333,0.56,9
1999-08-09 02:00:00,3,190,68,29,10,16,0.7033333,0.43,9
1999-08-09 03:00:00,3.12,180,87,31,7,22,0.6325,0.4475,12
1999-08-09 04:00:00,2.04,180,128,31,5,22,0.885,0.4675,14
1999-08-09 05:00:00,3.36,150,210,36,2,34,2.545,1.2625,18
1999-08-09 06:00:00,4.32,170,327,50,2,54,5.345,2.62,31
1999-08-09 07:00:00,4.92,200,385,51,3,61,7.2175,3.81,35
1999-08-09 08:00:00,5.4,210,285,55,3,72,5.6175,1.955,36
1999-08-09 09:00:00,4.92,210,294,60,4,60,5.9125,1.38,31
1999-08-09 10:00:00,4.68,250,323,56,3,61,5.155,2.0275,32
1999-08-09 11:00:00,2.4,360,424,54,3,70,8.0575,3.4125,44
1999-08-09 12:00:00,2.4,290,334,62,4,56,6.355,2.82,34
1999-08-09 13:00:00,1.92,20,217,43,4,48,4.4175,2.005,27
1999-08-09 14:00:00,5.04,360,314,57,4,66,5.555,2.9425,32
1999-08-09 15:00:00,3.24,190,601,94,2,69,9.7,6.2075,44
1999-08-09 16:00:00,2.76,150,360,61,2,50,7.4025,4.33,29
1999-08-09 17:00:00,2.4,230,245,69,1,37,4.7525,3.165,22
1999-08-09 18:00:00,1.8,280,166,48,1,27,2.7775,2.325,21
1999-08-09 19:00:00,1.32,350,173,50,1,28,2.44,2.1275,20
1999-08-09 20:00:00,1.44,320,154,46,0,27,1.8725,1.605,19
1999-08-09 21:00:00,1.56,360,116,39,0,20,1.3675,1.0375,14
1999-08-09 22:00:00,1.8,10,80,34,1,16,0.59,0.5425,11
1999-08-09 23:00:00,2.04,20,97,33,1,19,0.5475,0.5925,13
1999-08-10 00:00:00,2.4,360,55,28,3,15,2.0925,0.3975,11
1999-08-10 01:00:00,2.04,10,35,20,10,7,1.62,0.1,5
1999-08-10 02:00:00,1.68,30,47,22,6,9,2.423333,0.3333333,7
1999-08-10 03:00:00,2.28,10,47,21,6,13,1.795,0.275,9
1999-08-10 04:00:00,3.12,10,43,21,10,17,1.59,0.1,9
1999-08-10 06:00:00,3.24,360,82,27,7,15,2.405,0.5175,9
1999-08-10 07:00:00,3.6,360,80,28,8,16,2.53,0.64,10
1999-08-10 08:00:00,3.84,360,91,35,9,20,2.8825,0.64,12
1999-08-10 09:00:00,3.96,360,76,25,10,16,2.59,0.445,9
1999-08-10 10:00:00,4.32,10,68,27,11,25,2.6775,0.4225,11
1999-08-10 11:00:00,4.08,10,84,31,12,32,2.6525,0.59,12
1999-08-10 12:00:00,4.56,10,61,24,15,18,1.7325,0.445,9
1999-08-10 13:00:00,3.36,360,83,33,13,19,2.2575,0.815,11
1999-08-10 14:00:00,3.84,20,92,36,15,23,2.1525,0.665,12
1999-08-10 15:00:00,3.72,360,141,56,10,30,3.05,0.9625,17
1999-08-10 16:00:00,3.12,360,110,39,10,28,2.445,1.2625,14
1999-08-10 17:00:00,3.24,10,82,33,11,20,2.09,0.865,10
1999-08-10 18:00:00,2.88,10,72,31,10,19,1.5025,0.6675,10
1999-08-10 19:00:00,2.04,10,86,36,8,21,1.67,0.79,10
1999-08-10 20:00:00,1.56,10,75,32,7,20,1.42,0.5175,11
1999-08-10 21:00:00,1.68,340,67,30,7,20,1.045,0.25,9
1999-08-10 22:00:00,1.68,320,89,33,4,22,1.63,0.445,11
1999-08-10 23:00:00,1.32,340,64,28,6,21,1.295,0.2225,10
1999-08-11 00:00:00,1.44,310,51,26,6,18,0.2275,0.225,7
1999-08-11 01:00:00,1.8,30,35,20,13,14,0.2233333,0.1333333,6
1999-08-11 02:00:00,1.32,50,39,23,12,14,0.6366667,0.1333333,6
1999-08-11 03:00:00,1.8,300,55,26,11,13,0.5225,0.2,7
1999-08-11 04:00:00,1.32,360,86,31,3,21,1.3525,0.4225,11
1999-08-11 06:00:00,2.04,350,142,33,2,29,2.7425,0.84,17
1999-08-11 07:00:00,3,50,140,35,5,32,3.8225,0.99,17
1999-08-11 08:00:00,3.12,110,251,53,3,59,6.7925,1.2625,24
1999-08-11 09:00:00,2.52,150,230,54,3,56,6.435,1.1625,25
1999-08-11 10:00:00,2.64,160,191,54,4,75,6.2725,1.04,26
1999-08-11 11:00:00,2.64,160,249,49,5,149,10.1125,1.605,50
1999-08-11 12:00:00,3.24,200,237,55,7,81,7.3525,1.655,7
1999-08-11 14:00:00,2.52,160,232,65,8,43,8.185,1.6075,24
1999-08-11 15:00:00,3.36,210,188,69,8,47,7.1225,1.5325,14
1999-08-11 16:00:00,4.2,230,205,51,6,46,6.15,1.9525,15
1999-08-11 17:00:00,5.04,230,339,67,5,44,9.45,3.885,15
1999-08-11 18:00:00,4.56,220,228,55,4,38,6.6475,2.275,12
1999-08-11 19:00:00,4.2,230,249,54,4,38,7.205,2.595,14
1999-08-11 20:00:00,3.72,220,193,55,6,37,5.65,1.955,16
1999-08-11 21:00:00,3.36,190,169,49,6,33,5.0475,1.285,11
1999-08-11 22:00:00,3,160,101,49,9,30,3.4675,0.815,15
1999-08-11 23:00:00,3.12,150,79,32,16,29,3.24,0.3975,13
1999-08-12 00:00:00,1.8,170,79,36,14,26,1.28,0.325,13
1999-08-12 01:00:00,2.28,140,59,27,18,25,0.3833333,0.2,13
1999-08-12 02:00:00,1.68,130,66,34,16,26,1.156667,0.1666667,14
1999-08-12 03:00:00,1.56,100,100,44,8,29,1.465,0.275,16
1999-08-12 04:00:00,1.92,60,110,36,14,30,1.835,0.37,16
1999-08-12 06:00:00,1.56,120,247,57,5,46,4.1075,1.26,19
1999-08-12 07:00:00,1.8,140,369,56,2,75,7.22,2.77,33
1999-08-12 08:00:00,2.4,150,271,69,2,86,5.7975,1.5575,36
1999-08-12 09:00:00,2.28,140,261,73,3,68,5.49,1.73,31
1999-08-12 13:00:00,2.64,130,353,89,8,58,7.3675,2.8425,36
1999-08-12 14:00:00,2.28,240,263,67,9,53,6.1275,2.5475,28
1999-08-12 15:00:00,3.72,280,293,83,4,111,6.81,2.77,47
1999-08-12 16:00:00,1.92,260,311,95,2,70,7.675,2.94,34
1999-08-12 17:00:00,1.44,220,242,75,2,52,10.485,2.99,28
1999-08-12 18:00:00,3.72,200,430,76,2,58,13.455,5.0225,40
1999-08-12 19:00:00,4.56,190,379,89,4,50,9.9675,5.565,31
1999-08-12 20:00:00,5.64,210,474,120,4,54,10.975,6.0575,32
1999-08-12 21:00:00,5.28,200,455,104,4,49,10.215,5.2675,29
1999-08-12 22:00:00,4.08,200,355,43,5,47,9.845,4.5775,30
1999-08-12 23:00:00,3.6,220,232,54,5,39,5.82,1.955,23
1999-08-13 00:00:00,2.4,230,202,54,5,36,1.9275,1.0125,23
1999-08-13 01:00:00,2.28,210,181,57,5,32,1.53,0.89,22
1999-08-13 02:00:00,2.64,190,118,47,8,31,1.176667,0.1666667,21
1999-08-13 03:00:00,2.16,200,144,53,5,34,0.82,0.325,24
1999-08-13 06:00:00,2.64,200,240,66,2,46,2.9925,1.26,28
1999-08-13 07:00:00,3.48,190,258,63,2,160,3.24,1.4325,40
1999-08-13 08:00:00,3.96,180,267,63,2,499,2.3125,1.5825,86
1999-08-13 09:00:00,5.52,180,237,55,6,394,3.0125,1.1125,131
1999-08-13 10:00:00,6.12,190,360,92,7,542,5.2675,1.8525,173
1999-08-13 11:00:00,6.24,190,401,105,6,393,5.7625,2.7925,149
1999-08-13 12:00:00,6.96,210,426,100,5,233,5.8,3.24,98
1999-08-13 13:00:00,7.08,210,418,97,5,332,5.985,3.2425,110
1999-08-13 14:00:00,6.72,220,435,70,5,190,6.5025,3.4875,85
1999-08-13 15:00:00,7.2,220,312,52,5,51,4.7575,3.19,25
1999-08-13 16:00:00,6.96,220,391,77,4,50,6.4575,4.305,27
1999-08-13 18:00:00,6.72,210,284,48,2,38,3.7925,3.8325,20
1999-08-13 19:00:00,6.72,210,341,38,3,35,5.4525,4.155,20
1999-08-13 20:00:00,5.88,210,233,33,2,32,2.5025,2.57,17
1999-08-13 22:00:00,5.16,210,246,43,1,32,0.6775,2.703333,18
1999-08-13 23:00:00,3.72,220,237,35,0,24,0.615,2.35,17
1999-08-14 00:00:00,4.2,180,207,32,0,24,0.6525,1.555,13
1999-08-14 01:00:00,4.8,210,167,26,1,17,0.2166667,1.153333,11
1999-08-14 02:00:00,6.12,240,173,35,2,15,0.8933333,1.023333,8
1999-08-14 03:00:00,5.76,250,152,29,2,16,0.53,1.0375,8
1999-08-14 04:00:00,5.76,240,157,37,2,19,0.3675,0.715,9
1999-08-14 05:00:00,6,240,178,39,2,26,0.9375,0.79,13
1999-08-14 06:00:00,6.48,260,246,35,2,37,2.79,1.5075,21
1999-08-14 07:00:00,8.4,250,259,50,2,46,3.42,1.3825,22
1999-08-14 08:00:00,7.32,260,212,40,4,49,3.425,1.3075,24
1999-08-14 09:00:00,7.08,270,226,47,3,38,3.6475,0.9875,22
1999-08-14 10:00:00,6.96,250,220,51,3,43,3.545,1.015,21
1999-08-14 11:00:00,5.88,250,188,50,5,36,2.875,1.0625,16
1999-08-14 12:00:00,5.76,250,171,49,6,28,2.4025,1.21,15
1999-08-14 13:00:00,6.72,230,174,47,7,29,2.34,1.19,17
1999-08-14 14:00:00,5.76,220,203,49,5,33,2.6075,1.5325,18
1999-08-14 15:00:00,6.6,210,240,54,2,39,1.935,2.0275,21
1999-08-14 16:00:00,7.44,220,196,44,5,25,1.53,1.605,15
1999-08-14 18:00:00,8.04,280,118,38,6,24,0.8975,0.7875,11
1999-08-14 19:00:00,7.68,270,136,36,3,27,1.1375,1.2125,15
1999-08-14 20:00:00,5.88,260,182,28,2,26,1.8525,1.46,15
1999-08-14 21:00:00,5.64,260,244,42,1,34,3.3625,2.225,20
1999-08-14 22:00:00,5.76,260,237,41,1,34,3.2825,2.2,20
1999-08-14 23:00:00,5.16,250,261,34,1,31,3.69,2.4,17
1999-08-15 00:00:00,4.56,250,258,36,1,32,3.865,2.4,18
1999-08-15 01:00:00,4.92,230,236,25,1,30,3.183333,1.98,16
1999-08-15 03:00:00,4.32,260,237,26,1,28,3.32,1.855,16
1999-08-15 04:00:00,4.2,260,160,30,1,25,1.475,1.0125,14
1999-08-15 05:00:00,5.4,250,186,27,1,27,1.8,1.19,16
1999-08-15 06:00:00,7.56,260,184,37,1,26,1.9025,1.36,14
1999-08-15 07:00:00,6.96,270,132,32,4,20,0.9925,0.395,11
1999-08-15 08:00:00,6.84,280,128,33,6,22,1.54,0.54,12
1999-08-15 09:00:00,7.8,260,150,32,6,24,1.8625,0.965,12
1999-08-15 10:00:00,6.48,260,167,42,5,22,2.065,0.99,12
1999-08-15 11:00:00,6.96,270,137,39,8,20,1.4175,1.0375,11
1999-08-15 12:00:00,8.639999,280,121,29,10,21,0.9525,0.865,13
1999-08-15 13:00:00,7.56,260,175,41,8,27,2.995,2.13,14
1999-08-15 14:00:00,7.68,280,208,36,7,26,4.575,3.4625,16
1999-08-15 15:00:00,6.12,270,99,37,10,19,0.89,0.79,11
1999-08-15 16:00:00,5.16,270,91,32,10,22,0.24,0.4925,10
1999-08-15 18:00:00,5.64,240,202,37,2,38,2.45,2.1275,21
1999-08-15 19:00:00,6.24,220,281,44,1,32,3.2575,3.265,20
1999-08-15 20:00:00,5.04,230,259,34,1,30,2.9975,2.8925,18
1999-08-15 21:00:00,3.96,230,322,42,1,34,4.23,3.265,23
1999-08-15 22:00:00,3.12,250,245,34,0,29,2.975,2.0775,19
1999-08-15 23:00:00,2.76,260,217,33,0,29,2.835,1.655,19
1999-08-16 00:00:00,2.16,270,151,31,1,24,1.0875,0.7675,14
1999-08-16 01:00:00,2.64,270,137,30,1,20,0.4,0.3966667,13
1999-08-16 02:00:00,2.64,280,147,30,2,22,2.01,0.4633333,14
1999-08-16 03:00:00,1.56,290,144,29,1,26,1.55,0.4475,17
1999-08-16 04:00:00,1.08,310,179,31,2,25,2.27,0.47,15
1999-08-16 05:00:00,1.92,340,313,45,2,45,6.0125,1.165,29
1999-08-16 06:00:00,1.44,320,310,36,2,50,6.9975,1.5075,29
1999-08-16 07:00:00,1.32,260,320,47,2,144,6.875,1.705,41
1999-08-16 08:00:00,2.52,210,384,82,4,92,7.415,2.1525,40
1999-08-16 09:00:00,3,200,271,50,6,47,4.2825,1.16,23
1999-08-16 10:00:00,3.12,200,283,56,7,50,4.8225,1.3375,26
1999-08-16 12:00:00,4.8,180,401,59,3,79,6.435,2.8425,36
1999-08-16 13:00:00,3.84,210,382,81,3,53,4.665,2.7225,28
1999-08-16 14:00:00,4.56,230,374,80,3,48,4.565,2.6975,26
1999-08-16 15:00:00,2.4,260,401,62,2,65,5.69,3.685,25
1999-08-16 16:00:00,2.64,240,435,71,2,51,6.1325,4.8475,28
1999-08-16 18:00:00,2.76,330,222,49,2,25,2.915,2.03,16
1999-08-16 19:00:00,3.36,300,228,44,1,27,3.115,2.2025,19
1999-08-16 20:00:00,2.28,270,140,41,1,23,0.6825,1.1625,15
1999-08-16 21:00:00,3.6,280,261,43,2,27,3.095,1.9775,17
1999-08-16 22:00:00,2.4,250,296,60,2,31,3.96,1.88,20
1999-08-16 23:00:00,1.8,200,231,39,1,29,2.3125,1.4825,17
1999-08-17 00:00:00,2.16,220,167,35,0,22,0.94,0.815,13
1999-08-17 01:00:00,2.16,220,143,30,0,16,0.3466667,0.4,10
1999-08-17 02:00:00,2.28,230,147,34,1,18,0.9333333,0.3966667,11
1999-08-17 03:00:00,1.56,240,147,30,1,19,0.72,0.4225,11
1999-08-17 04:00:00,2.52,0,175,33,1,21,1.26,0.47,13
1999-08-17 05:00:00,2.52,210,256,35,1,30,2.9375,0.89,17
1999-08-17 06:00:00,3,190,321,37,1,41,4.53,1.73,24
1999-08-17 07:00:00,3.6,180,369,60,2,48,5.37,2.4975,23
1999-08-17 08:00:00,4.44,190,414,57,2,75,7.63,2.9175,34
1999-08-17 09:00:00,5.64,200,306,73,2,54,5.25,1.585,23
1999-08-17 10:00:00,5.4,190,389,75,3,49,7.17,2.4475,22
1999-08-17 11:00:00,4.92,190,321,43,3,43,6.15,2.03,22
1999-08-17 12:00:00,5.76,160,166,61,4,52,2.5575,0.8625,16
1999-08-17 13:00:00,7.68,180,248,69,3,38,2.7575,1.1875,14
1999-08-17 14:00:00,8.16,190,303,61,3,41,4.59,2.2025,16
1999-08-17 15:00:00,5.16,190,297,61,1,74,3.9925,2.4975,21
1999-08-17 16:00:00,6.24,150,208,51,1,61,1.94,2.3725,19
1999-08-17 17:00:00,6.24,180,259,50,0,33,2.9375,2.82,16
1999-08-17 18:00:00,5.88,170,153,42,1,25,1.18,1.8075,13
1999-08-17 19:00:00,4.68,180,141,43,0,24,0.98,1.285,14
1999-08-17 20:00:00,5.16,180,153,48,0,19,0.94,1.26,12
1999-08-17 21:00:00,4.56,170,153,43,2,17,1.08,1.26,10
1999-08-17 22:00:00,4.44,190,135,35,1,15,0.82,0.84,8
1999-08-17 23:00:00,2.76,190,139,39,1,15,0.6,0.965,9
1999-08-18 00:00:00,2.28,190,90,30,2,14,0.28,0.325,7
1999-08-18 01:00:00,3.24,200,90,31,2,16,0.1333333,0.3666667,8
1999-08-18 02:00:00,3.24,190,112,33,5,11,1.216667,0.3966667,6
1999-08-18 03:00:00,3.12,200,109,32,5,11,0.93,0.225,6
1999-08-18 04:00:00,3.6,220,143,26,3,17,1.4875,0.495,10
1999-08-18 06:00:00,3.84,220,311,45,2,43,5.275,1.9075,23
1999-08-18 12:00:00,7.56,250,396,77,4,68,6.37,3.415,36
1999-08-18 13:00:00,9,230,389,67,5,46,7.2025,2.8675,26
1999-08-18 14:00:00,3.48,300,350,70,3,39,5.8125,2.57,20
1999-08-18 15:00:00,5.76,240,424,84,3,48,7.18,4.205,34
1999-08-18 16:00:00,7.44,240,343,73,3,42,6.39,3.66,25
1999-08-18 17:00:00,6.6,260,272,59,2,35,5.495,3.1175,20
1999-08-18 18:00:00,4.56,290,179,46,3,20,2.62,2.175,14
1999-08-18 19:00:00,5.76,270,242,56,1,27,3.6325,2.5,17
1999-08-18 20:00:00,4.92,250,259,46,1,29,4.1075,2.3475,19
1999-08-18 21:00:00,6.24,250,252,50,1,30,3.73,1.855,18
1999-08-18 22:00:00,6.6,230,226,37,1,30,3.1175,1.855,18
1999-08-18 23:00:00,6.48,240,201,38,1,31,2.5175,1.6325,20
1999-08-19 00:00:00,7.08,240,129,33,3,22,1.32,0.865,13
1999-08-19 01:00:00,6.72,250,117,29,3,21,1,0.89,12
1999-08-19 02:00:00,7.68,250,109,30,4,20,1.26,0.6233333,10
1999-08-19 03:00:00,6.72,250,96,33,6,17,0.4375,0.5175,11
1999-08-19 04:00:00,6.48,260,149,32,3,24,1.1425,0.64,14
1999-08-19 06:00:00,6.48,270,259,61,2,35,3.27,1.755,25
1999-08-19 07:00:00,7.56,250,419,63,3,67,7.23,3.2875,35
1999-08-19 15:00:00,4.32,330,67,21,16,28,0.905,0.4225,17
1999-08-19 16:00:00,3.96,330,86,36,12,25,1.815,0.59,15
1999-08-19 17:00:00,3.96,340,71,35,13,20,0.5525,0.5675,13
1999-08-19 18:00:00,2.64,330,89,41,10,20,0.63,0.69,13
1999-08-19 19:00:00,2.04,330,81,38,6,23,1.22,0.64,15
1999-08-19 20:00:00,1.92,320,142,45,2,28,3.175,1.285,18
1999-08-19 21:00:00,2.4,310,208,51,1,34,4.5325,1.41,20
1999-08-19 22:00:00,2.16,280,232,46,1,36,6.345,1.78,24
1999-08-19 23:00:00,1.92,250,198,40,1,37,5.6925,1.61,21
1999-08-20 00:00:00,2.52,320,112,39,2,27,3.465,0.745,15
1999-08-20 01:00:00,1.92,270,125,37,1,23,3.236667,0.59,13
1999-08-20 02:00:00,1.92,310,78,29,3,20,2.4,0.3,12
1999-08-20 03:00:00,1.8,320,83,33,2,19,2.155,0.2,9
1999-08-20 04:00:00,1.68,300,85,29,3,18,2.23,0.075,9
1999-08-20 06:00:00,2.16,300,169,53,3,29,4.2675,0.715,13
1999-08-20 07:00:00,1.68,270,164,48,5,28,4.5825,1.0375,14
1999-08-20 08:00:00,1.44,10,119,36,7,28,4.6975,0.69,14
1999-08-20 09:00:00,2.4,10,87,34,12,24,3.0725,0.3475,12
1999-08-20 10:00:00,3,10,95,35,15,19,2.8375,0.4475,11
1999-08-20 11:00:00,2.88,360,113,44,13,24,2.6625,0.64,14
1999-08-20 12:00:00,2.88,350,86,29,17,20,2.4675,0.37,14
1999-08-20 13:00:00,2.4,10,102,37,14,29,2.4275,0.42,16
1999-08-20 14:00:00,2.88,230,85,33,15,25,2.3125,0.42,15
1999-08-20 15:00:00,3.24,350,83,38,15,24,1.9575,0.4925,16
1999-08-20 16:00:00,2.88,40,66,31,16,23,2.0725,0.4925,15
1999-08-20 17:00:00,3.96,10,65,31,15,20,1.4475,0.445,15
1999-08-20 18:00:00,3.6,50,59,30,13,18,1.0175,0.3475,12
1999-08-20 19:00:00,3.6,60,56,28,12,16,0.6625,0.3725,10
1999-08-20 20:00:00,3,50,69,30,9,19,0.4875,0.2975,10
1999-08-20 21:00:00,2.88,50,62,29,7,18,0.35,0.2975,9
1999-08-20 22:00:00,3,50,63,31,5,17,0.275,0.445,8
1999-08-20 23:00:00,2.16,40,70,33,2,20,0.765,0.2,9
1999-08-21 00:00:00,2.04,50,81,32,1,21,1.5575,0.5425,10
1999-08-21 01:00:00,1.2,30,81,31,2,17,0.75,0.3966667,10
1999-08-21 02:00:00,1.2,360,60,30,3,16,0.83,0.2666667,8
1999-08-21 03:00:00,1.2,350,51,25,5,16,0.41,0.2,8
1999-08-21 04:00:00,0.72,20,46,22,5,15,0.1575,0.1,6
1999-08-21 06:00:00,1.44,360,62,22,6,16,0.95,0.275,9
1999-08-21 07:00:00,2.88,30,63,25,10,20,1.185,0.225,9
1999-08-21 08:00:00,3.24,60,63,28,14,21,2.06,0.2,10
1999-08-21 11:00:00,2.4,70,69,29,24,17,1.3,0.37,10
1999-08-21 12:00:00,2.52,360,70,28,26,23,1.3025,0.3975,13
1999-08-21 13:00:00,2.64,60,56,28,28,21,0.8575,0.225,10
